Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,9050.000000,9060.000000,8920.000000,9020.000000,6697.991211,10925000
2005-01-04,9000.000000,9020.000000,8920.000000,8940.000000,6638.588867,14015000
2005-01-05,8800.000000,8860.000000,8730.000000,8860.000000,6579.180664,23365000
2005-01-06,8780.000000,8910.000000,8700.000000,8700.000000,6460.370117,17150000
2005-01-07,8820.000000,8830.000000,8710.000000,8810.000000,6542.051270,13615000
2005-01-10,8840.000000,8840.000000,8750.000000,8760.000000,6504.925293,12505000
2005-01-11,8760.000000,8840.000000,8670.000000,8840.000000,6564.329590,27855000
2005-01-12,8870.000000,8880.000000,8800.000000,8840.000000,6564.329590,14720000
2005-01-13,8840.000000,8940.000000,8820.000000,8880.000000,6594.031250,23695000
2005-01-14,8800.000000,9480.000000,8790.000000,9430.000000,7002.446777,71900000
2005-01-17,9800.000000,9890.000000,9650.000000,9850.000000,7314.327148,61795000
2005-01-18,9800.000000,9810.000000,9690.000000,9720.000000,7217.793945,30240000
2005-01-19,9720.000000,9770.000000,9580.000000,9600.000000,7128.685059,22850000
2005-01-20,9600.000000,9700.000000,9510.000000,9600.000000,7128.685059,19270000
2005-01-21,9500.000000,9720.000000,9500.000000,9720.000000,7217.793945,15030000
2005-01-24,9650.000000,9760.000000,9550.000000,9760.000000,7247.497559,19070000
2005-01-25,9600.000000,9700.000000,9580.000000,9670.000000,7180.664551,18165000
2005-01-26,9700.000000,9870.000000,9690.000000,9810.000000,7284.625488,24885000
2005-01-27,9900.000000,9900.000000,9810.000000,9840.000000,7306.901367,19990000
2005-01-28,9830.000000,9830.000000,9600.000000,9780.000000,7262.345215,14220000
2005-01-31,9760.000000,9900.000000,9680.000000,9900.000000,7351.456055,16465000
2005-02-01,9900.000000,9970.000000,9830.000000,9830.000000,7299.474609,21855000
2005-02-02,9830.000000,9880.000000,9730.000000,9810.000000,7284.625488,19750000
2005-02-03,9720.000000,9940.000000,9720.000000,9920.000000,7366.308105,17445000
2005-02-04,9880.000000,9970.000000,9860.000000,9910.000000,7358.879395,12855000
2005-02-07,10120.000000,10240.000000,10060.000000,10200.000000,7574.223145,33935000
2005-02-08,10200.000000,10200.000000,10200.000000,10200.000000,7574.223145,0
2005-02-09,10200.000000,10200.000000,10200.000000,10200.000000,7574.223145,0
2005-02-10,10200.000000,10200.000000,10200.000000,10200.000000,7574.223145,0
2005-02-11,10100.000000,10180.000000,10020.000000,10120.000000,7514.824219,25885000
2005-02-14,10260.000000,10440.000000,10200.000000,10340.000000,7678.184570,28265000
2005-02-15,10400.000000,10420.000000,10220.000000,10380.000000,7707.890625,26745000
2005-02-16,10440.000000,10620.000000,10360.000000,10400.000000,7722.741699,24010000
2005-02-17,10340.000000,10440.000000,10300.000000,10340.000000,7678.184570,17510000
2005-02-18,10360.000000,10540.000000,10280.000000,10540.000000,7826.700684,18355000
2005-02-21,10600.000000,10640.000000,10480.000000,10560.000000,7841.553711,23430000
2005-02-22,10560.000000,10580.000000,10360.000000,10440.000000,7752.444336,17855000
2005-02-23,10280.000000,10320.000000,10180.000000,10220.000000,7589.078125,19745000
2005-02-24,10200.000000,10400.000000,10140.000000,10380.000000,7707.890625,20985000
2005-02-25,10480.000000,10580.000000,10420.000000,10440.000000,7752.444336,20880000
2005-02-28,10600.000000,10620.000000,10420.000000,10540.000000,7826.700684,27705000
2005-03-01,10540.000000,10540.000000,10540.000000,10540.000000,7826.700684,0
2005-03-02,10500.000000,10560.000000,10340.000000,10340.000000,7678.184570,27425000
2005-03-03,10300.000000,10520.000000,10240.000000,10380.000000,7707.890625,30335000
2005-03-04,10340.000000,10340.000000,10160.000000,10200.000000,7574.223145,24410000
2005-03-07,10300.000000,10300.000000,10000.000000,10140.000000,7529.670898,29515000
2005-03-08,10140.000000,10160.000000,10000.000000,10040.000000,7455.414551,26380000
2005-03-09,9980.000000,10000.000000,9830.000000,10000.000000,7425.710449,24890000
2005-03-10,10060.000000,10160.000000,9990.000000,9990.000000,7418.285156,31630000
2005-03-11,10140.000000,10380.000000,10080.000000,10380.000000,7707.890625,32010000
2005-03-14,10260.000000,10320.000000,10160.000000,10200.000000,7574.223145,20845000
2005-03-15,10240.000000,10280.000000,9980.000000,10040.000000,7455.414551,25030000
2005-03-16,9980.000000,10080.000000,9910.000000,10060.000000,7470.267578,18545000
2005-03-17,9860.000000,9970.000000,9840.000000,9920.000000,7366.308105,20875000
2005-03-18,9860.000000,9960.000000,9860.000000,9900.000000,7351.456055,12750000
2005-03-21,9830.000000,9980.000000,9800.000000,9840.000000,7306.901367,16770000
2005-03-22,9860.000000,10020.000000,9790.000000,9920.000000,7366.308105,15795000
2005-03-23,9860.000000,9990.000000,9830.000000,9970.000000,7403.436523,15920000
2005-03-24,10020.000000,10120.000000,9950.000000,10060.000000,7470.267578,20100000
2005-03-25,10100.000000,10120.000000,10000.000000,10100.000000,7499.970215,10875000
2005-03-28,10200.000000,10220.000000,10140.000000,10200.000000,7574.223145,8980000
2005-03-29,10200.000000,10220.000000,10000.000000,10040.000000,7455.414551,16855000
2005-03-30,9880.000000,9990.000000,9880.000000,9960.000000,7396.010742,18145000
2005-03-31,10120.000000,10140.000000,10020.000000,10040.000000,7455.414551,17335000
2005-04-01,10040.000000,10320.000000,10000.000000,10240.000000,7603.932129,22655000
2005-04-04,10240.000000,10340.000000,10200.000000,10340.000000,7678.184570,17215000
2005-04-05,10340.000000,10340.000000,10340.000000,10340.000000,7678.184570,0
2005-04-06,10360.000000,10400.000000,10200.000000,10360.000000,7693.038574,20505000
2005-04-07,10360.000000,10400.000000,10300.000000,10360.000000,7693.038574,17855000
2005-04-08,10480.000000,10500.000000,10400.000000,10440.000000,7752.444336,13945000
2005-04-11,10440.000000,10440.000000,10320.000000,10340.000000,7678.184570,9565000
2005-04-12,10320.000000,10400.000000,10260.000000,10400.000000,7722.741699,10385000
2005-04-13,10360.000000,10400.000000,10320.000000,10360.000000,7693.038574,10675000
2005-04-14,10260.000000,10280.000000,10040.000000,10040.000000,7455.414551,33175000
2005-04-15,10000.000000,10040.000000,9780.000000,9830.000000,7299.474609,43345000
2005-04-18,9470.000000,9630.000000,9440.000000,9520.000000,7069.279785,43245000
2005-04-19,9540.000000,9600.000000,9480.000000,9480.000000,7039.573730,30145000
2005-04-20,9570.000000,9660.000000,9380.000000,9400.000000,6980.172363,32885000
2005-04-21,9240.000000,9400.000000,9150.000000,9320.000000,6920.763672,29320000
2005-04-22,9500.000000,9520.000000,9340.000000,9340.000000,6935.614746,16725000
2005-04-25,9240.000000,9490.000000,9240.000000,9490.000000,7047.000488,16435000
2005-04-26,9490.000000,9490.000000,9420.000000,9420.000000,6995.022949,9375000
2005-04-27,9260.000000,9340.000000,9220.000000,9280.000000,6891.061523,20590000
2005-04-28,9260.000000,9270.000000,9140.000000,9200.000000,6831.656250,19700000
2005-04-29,9040.000000,9130.000000,8990.000000,9040.000000,6712.843262,29275000
2005-05-02,9120.000000,9160.000000,9000.000000,9110.000000,6764.823730,11845000
2005-05-03,9100.000000,9230.000000,9050.000000,9100.000000,6757.398926,13870000
2005-05-04,9100.000000,9340.000000,9100.000000,9290.000000,6898.486816,17315000
2005-05-05,9290.000000,9290.000000,9290.000000,9290.000000,6898.486816,0
2005-05-06,9330.000000,9510.000000,9330.000000,9480.000000,7039.573730,24680000
2005-05-09,9500.000000,9550.000000,9410.000000,9500.000000,7054.426270,20035000
2005-05-10,9560.000000,9590.000000,9510.000000,9540.000000,7084.129883,10675000
2005-05-11,9500.000000,9510.000000,9430.000000,9440.000000,7009.874023,17300000
2005-05-12,9480.000000,9600.000000,9480.000000,9500.000000,7054.426270,20860000
2005-05-13,9500.000000,9700.000000,9440.000000,9630.000000,7150.960938,20545000
2005-05-16,9700.000000,9800.000000,9680.000000,9760.000000,7247.497559,17350000
2005-05-17,9800.000000,9860.000000,9670.000000,9790.000000,7269.772461,18175000
2005-05-18,9890.000000,9900.000000,9780.000000,9790.000000,7269.772461,17095000
2005-05-19,9860.000000,10020.000000,9850.000000,9970.000000,7403.436523,25435000
2005-05-20,9990.000000,10040.000000,9900.000000,9970.000000,7403.436523,11685000
2005-05-23,9920.000000,9970.000000,9890.000000,9960.000000,7396.010742,8045000
2005-05-24,9930.000000,9970.000000,9860.000000,9900.000000,7351.456055,12750000
2005-05-25,9870.000000,9930.000000,9670.000000,9690.000000,7195.513184,21315000
2005-05-26,9630.000000,9700.000000,9590.000000,9640.000000,7158.385742,13895000
2005-05-27,9800.000000,9860.000000,9730.000000,9800.000000,7277.196777,18775000
2005-05-30,9800.000000,9880.000000,9800.000000,9870.000000,7329.176758,11435000
2005-05-31,9850.000000,9880.000000,9730.000000,9780.000000,7262.345215,22275000
2005-06-01,9670.000000,9790.000000,9660.000000,9780.000000,7262.345215,16545000
2005-06-02,9900.000000,9910.000000,9750.000000,9750.000000,7240.071777,18320000
2005-06-03,9760.000000,9830.000000,9710.000000,9760.000000,7247.497559,17675000
2005-06-06,9760.000000,9760.000000,9760.000000,9760.000000,7247.497559,0
2005-06-07,9680.000000,9700.000000,9600.000000,9610.000000,7136.108887,24125000
2005-06-08,9560.000000,9620.000000,9500.000000,9550.000000,7091.554199,26785000
2005-06-09,9510.000000,9600.000000,9430.000000,9600.000000,7128.685059,37520000
2005-06-10,9600.000000,9890.000000,9540.000000,9830.000000,7299.474609,40645000
2005-06-13,9830.000000,9990.000000,9830.000000,9960.000000,7396.010742,22765000
2005-06-14,9960.000000,10020.000000,9880.000000,9930.000000,7373.730957,19495000
2005-06-15,9930.000000,10000.000000,9890.000000,10000.000000,7425.710449,22460000
2005-06-16,10000.000000,10040.000000,9940.000000,9970.000000,7403.436523,18395000
2005-06-17,9980.000000,9990.000000,9830.000000,9870.000000,7329.176758,23945000
2005-06-20,9870.000000,9880.000000,9790.000000,9810.000000,7284.625488,16605000
2005-06-21,9810.000000,9830.000000,9720.000000,9760.000000,7247.497559,20260000
2005-06-22,9760.000000,9880.000000,9740.000000,9860.000000,7321.751953,19650000
2005-06-23,9860.000000,9980.000000,9840.000000,9960.000000,7396.010742,25990000
2005-06-24,9920.000000,9920.000000,9780.000000,9820.000000,7292.049805,21780000
2005-06-27,9780.000000,9780.000000,9660.000000,9770.000000,7254.922363,28050000
2005-06-28,9770.000000,9810.000000,9710.000000,9790.000000,7269.772461,18530000
2005-06-29,9800.000000,9850.000000,9760.000000,9800.000000,7277.196777,19185000
2005-06-30,9800.000000,9960.000000,9800.000000,9880.000000,7336.604492,19835000
2005-07-01,9880.000000,10020.000000,9860.000000,10020.000000,7440.566895,26555000
2005-07-04,10100.000000,10180.000000,10020.000000,10060.000000,7470.267578,15655000
2005-07-05,10080.000000,10140.000000,10000.000000,10040.000000,7455.414551,9300000
2005-07-06,10060.000000,10140.000000,10060.000000,10080.000000,7485.116211,13455000
2005-07-07,10080.000000,10380.000000,10080.000000,10320.000000,7663.334473,31910000
2005-07-08,10340.000000,10440.000000,10320.000000,10320.000000,7663.334473,19665000
2005-07-11,10500.000000,10700.000000,10500.000000,10660.000000,7915.810059,34585000
2005-07-12,10800.000000,10960.000000,10740.000000,10820.000000,8034.618652,46835000
2005-07-13,10860.000000,10940.000000,10780.000000,10940.000000,8123.732422,25465000
2005-07-14,10980.000000,11020.000000,10940.000000,10940.000000,8123.732422,28885000
2005-07-15,10960.000000,11000.000000,10780.000000,10840.000000,8049.472656,26105000
2005-07-18,10860.000000,11040.000000,10820.000000,10980.000000,8153.433594,21220000
2005-07-19,11000.000000,11240.000000,10980.000000,11220.000000,8331.647461,33785000
2005-07-20,11240.000000,11340.000000,11100.000000,11160.000000,8287.095703,30025000
2005-07-21,11300.000000,11360.000000,11160.000000,11260.000000,8361.353516,26780000
2005-07-22,11180.000000,11200.000000,10920.000000,11040.000000,8197.986328,27575000
2005-07-25,11040.000000,11140.000000,11040.000000,11100.000000,8242.541016,18455000
2005-07-26,11120.000000,11160.000000,10940.000000,11020.000000,8183.133789,20630000
2005-07-27,11040.000000,11180.000000,10960.000000,11020.000000,8183.133789,18430000
2005-07-28,11040.000000,11320.000000,11040.000000,11200.000000,8316.795898,23655000
2005-07-29,11320.000000,11320.000000,11200.000000,11300.000000,8391.052734,17875000
2005-08-01,11320.000000,11380.000000,11220.000000,11380.000000,8450.457031,16470000
2005-08-02,11400.000000,11420.000000,11240.000000,11360.000000,8435.610352,14250000
2005-08-03,11500.000000,11540.000000,11360.000000,11360.000000,8435.610352,23635000
2005-08-04,11360.000000,11380.000000,11200.000000,11320.000000,8405.910156,18370000
2005-08-05,11220.000000,11220.000000,10960.000000,11060.000000,8212.837891,30100000
2005-08-08,11040.000000,11040.000000,10860.000000,11020.000000,8183.133789,18285000
2005-08-09,11020.000000,11060.000000,10900.000000,11000.000000,8168.282227,20325000
2005-08-10,11100.000000,11240.000000,11060.000000,11100.000000,8242.541016,16480000
2005-08-11,11100.000000,11400.000000,11100.000000,11340.000000,8420.761719,19885000
2005-08-12,11380.000000,11580.000000,11380.000000,11560.000000,8584.125000,24480000
2005-08-15,11560.000000,11560.000000,11560.000000,11560.000000,8584.125000,0
2005-08-16,11560.000000,11640.000000,11380.000000,11440.000000,8495.013672,26040000
2005-08-17,11320.000000,11440.000000,11200.000000,11440.000000,8495.013672,20420000
2005-08-18,11440.000000,11460.000000,11060.000000,11100.000000,8242.541016,33515000
2005-08-19,11100.000000,11120.000000,10980.000000,11060.000000,8212.837891,20935000
2005-08-22,11060.000000,11400.000000,11060.000000,11260.000000,8361.353516,19550000
2005-08-23,11280.000000,11380.000000,11200.000000,11240.000000,8346.501953,18770000
2005-08-24,11240.000000,11260.000000,10980.000000,11120.000000,8257.391602,23985000
2005-08-25,11060.000000,11100.000000,10880.000000,11040.000000,8197.986328,24360000
2005-08-26,11040.000000,11120.000000,10980.000000,10980.000000,8153.433594,18915000
2005-08-29,10840.000000,10840.000000,10720.000000,10800.000000,8019.772461,18275000
2005-08-30,10880.000000,10960.000000,10660.000000,10820.000000,8034.618652,14915000
2005-08-31,10680.000000,10920.000000,10680.000000,10880.000000,8079.174316,12205000
2005-09-01,10980.000000,11040.000000,10940.000000,10980.000000,8153.433594,11970000
2005-09-02,10980.000000,11140.000000,10960.000000,11080.000000,8227.687500,12190000
2005-09-05,11160.000000,11260.000000,11100.000000,11220.000000,8331.647461,10920000
2005-09-06,11260.000000,11520.000000,11260.000000,11380.000000,8450.457031,19050000
2005-09-07,11520.000000,11640.000000,11520.000000,11580.000000,8598.972656,17565000
2005-09-08,11700.000000,11860.000000,11600.000000,11740.000000,8717.785156,34625000
2005-09-09,11700.000000,11820.000000,11660.000000,11780.000000,8747.491211,13105000
2005-09-12,11880.000000,12000.000000,11780.000000,11780.000000,8747.491211,20070000
2005-09-13,11800.000000,12200.000000,11780.000000,12120.000000,8999.963867,34885000
2005-09-14,12100.000000,12300.000000,12040.000000,12260.000000,9103.923828,25585000
2005-09-15,12100.000000,12380.000000,12080.000000,12140.000000,9014.814453,29035000
2005-09-16,12080.000000,12120.000000,11760.000000,11860.000000,8806.894531,30625000
2005-09-19,11860.000000,11860.000000,11860.000000,11860.000000,8806.894531,0
2005-09-20,12000.000000,12060.000000,11840.000000,11860.000000,8806.894531,28045000
2005-09-21,11920.000000,12120.000000,11900.000000,12020.000000,8925.707031,19085000
2005-09-22,11860.000000,12000.000000,11840.000000,12000.000000,8910.855469,16000000
2005-09-23,11840.000000,11980.000000,11660.000000,11700.000000,8688.083984,18675000
2005-09-26,11720.000000,12000.000000,11720.000000,11940.000000,8866.296875,21895000
2005-09-27,11960.000000,11980.000000,11800.000000,11860.000000,8806.894531,15910000
2005-09-28,11800.000000,12000.000000,11740.000000,11960.000000,8881.152344,13505000
2005-09-29,11880.000000,11980.000000,11800.000000,11860.000000,8806.894531,18509700
2005-09-30,11880.000000,12000.000000,11760.000000,11760.000000,8732.640625,21192950
2005-10-03,11760.000000,11760.000000,11760.000000,11760.000000,8732.640625,0
2005-10-04,11800.000000,12140.000000,11800.000000,12060.000000,8955.409180,26986050
2005-10-05,12080.000000,12280.000000,11960.000000,12020.000000,8925.707031,21874300
2005-10-06,11900.000000,11900.000000,11700.000000,11740.000000,8717.785156,20716650
2005-10-07,11560.000000,11760.000000,11520.000000,11660.000000,8658.380859,25602800
2005-10-10,11680.000000,11940.000000,11660.000000,11860.000000,8806.894531,15080150
2005-10-11,11760.000000,11980.000000,11740.000000,11960.000000,8881.152344,10695550
2005-10-12,11860.000000,11880.000000,11540.000000,11560.000000,8584.125000,26597200
2005-10-13,11420.000000,11480.000000,11160.000000,11300.000000,8391.052734,36035800
2005-10-14,11300.000000,11440.000000,11200.000000,11300.000000,8391.052734,31305500
2005-10-17,11200.000000,11380.000000,11200.000000,11260.000000,8361.353516,17525000
2005-10-18,11280.000000,11380.000000,11260.000000,11320.000000,8405.910156,17588650
2005-10-19,11200.000000,11220.000000,11000.000000,11040.000000,8197.986328,18547750
2005-10-20,11200.000000,11220.000000,11040.000000,11120.000000,8257.391602,17849800
2005-10-21,11000.000000,11320.000000,10980.000000,11280.000000,8376.206055,20033250
2005-10-24,11320.000000,11420.000000,11220.000000,11320.000000,8405.910156,16487150
2005-10-25,11440.000000,11560.000000,11280.000000,11300.000000,8391.052734,18269150
2005-10-26,11240.000000,11320.000000,11180.000000,11260.000000,8361.353516,15002350
2005-10-27,11260.000000,11360.000000,11120.000000,11160.000000,8287.095703,19331000
2005-10-28,10980.000000,11020.000000,10900.000000,10920.000000,8108.879883,21614800
2005-10-31,10980.000000,11100.000000,10960.000000,11060.000000,8212.837891,19203500
2005-11-01,11200.000000,11360.000000,11180.000000,11300.000000,8391.052734,29155950
2005-11-02,11280.000000,11600.000000,11280.000000,11500.000000,8539.570313,15716000
2005-11-03,11760.000000,11840.000000,11700.000000,11740.000000,8717.785156,22394000
2005-11-04,11940.000000,12000.000000,11860.000000,11980.000000,8896.003906,24807150
2005-11-07,12040.000000,12060.000000,11820.000000,11960.000000,8881.152344,12834600
2005-11-08,12000.000000,12060.000000,11940.000000,12040.000000,8940.558594,12065550
2005-11-09,12020.000000,12140.000000,11920.000000,12000.000000,8910.855469,14940450
2005-11-10,12020.000000,12140.000000,11980.000000,12100.000000,8985.111328,17080450
2005-11-11,12340.000000,12480.000000,12280.000000,12360.000000,9178.180664,29524650
2005-11-14,12420.000000,12580.000000,12320.000000,12520.000000,9296.994141,20931600
2005-11-15,12520.000000,12580.000000,12220.000000,12400.000000,9207.883789,14063750
2005-11-16,12320.000000,12600.000000,12320.000000,12600.000000,9356.399414,14038850
2005-11-17,12540.000000,12560.000000,12380.000000,12480.000000,9267.291016,12542600
2005-11-18,12500.000000,12600.000000,12380.000000,12520.000000,9296.994141,14163300
2005-11-21,12640.000000,12640.000000,12240.000000,12360.000000,9178.180664,24063600
2005-11-22,12220.000000,12240.000000,11740.000000,11840.000000,8792.044922,45564250
2005-11-23,12000.000000,12260.000000,11980.000000,12140.000000,9014.814453,42389900
2005-11-24,12360.000000,12360.000000,12100.000000,12160.000000,9029.667969,15155400
2005-11-25,12160.000000,12220.000000,11920.000000,12000.000000,8910.855469,15658550
2005-11-28,12000.000000,12060.000000,11920.000000,12020.000000,8925.707031,9434350
2005-11-29,11960.000000,12040.000000,11760.000000,11880.000000,8821.744141,17159050
2005-11-30,11860.000000,12080.000000,11860.000000,12000.000000,8910.855469,17308450
2005-12-01,11920.000000,12160.000000,11900.000000,12100.000000,8985.111328,19357700
2005-12-02,12400.000000,12460.000000,12280.000000,12340.000000,9163.331055,19342900
2005-12-05,12440.000000,12500.000000,12360.000000,12460.000000,9252.438477,12418300
2005-12-06,12380.000000,12620.000000,12340.000000,12600.000000,9356.399414,21114200
2005-12-07,12600.000000,12900.000000,12480.000000,12780.000000,9490.063477,26531300
2005-12-08,12700.000000,12800.000000,12520.000000,12640.000000,9386.100586,26904650
2005-12-09,12560.000000,12620.000000,12260.000000,12420.000000,9222.735352,23027250
2005-12-12,12440.000000,12560.000000,12340.000000,12360.000000,9178.180664,18588950
2005-12-13,12420.000000,12460.000000,12260.000000,12400.000000,9207.883789,16596150
2005-12-14,12440.000000,12540.000000,12160.000000,12220.000000,9074.221680,26300350
2005-12-15,12180.000000,12320.000000,12020.000000,12180.000000,9044.518555,18607050
2005-12-16,12120.000000,12120.000000,11860.000000,12000.000000,8910.855469,29408600
2005-12-19,12140.000000,12280.000000,12040.000000,12180.000000,9044.518555,17987750
2005-12-20,12060.000000,12280.000000,12040.000000,12240.000000,9089.071289,17198500
2005-12-21,12280.000000,12700.000000,12280.000000,12560.000000,9326.694336,25337350
2005-12-22,12700.000000,12940.000000,12620.000000,12680.000000,9415.802734,28095000
2005-12-23,12840.000000,13040.000000,12720.000000,12900.000000,9579.168945,28658350
2005-12-26,13000.000000,13260.000000,12980.000000,13080.000000,9712.833984,17830000
2005-12-27,13180.000000,13280.000000,12960.000000,13220.000000,9816.791016,18003350
2005-12-28,13160.000000,13260.000000,13100.000000,13220.000000,9816.791016,21403250
2005-12-29,13200.000000,13400.000000,13140.000000,13160.000000,9772.235352,20916500
2006-01-02,13280.000000,13360.000000,13120.000000,13200.000000,9801.943359,16985900
2006-01-03,13200.000000,13320.000000,13120.000000,13280.000000,9861.344727,17385550
2006-01-04,13500.000000,14000.000000,13460.000000,13940.000000,10351.441406,38604500
2006-01-05,13900.000000,13900.000000,13420.000000,13580.000000,10084.115234,25783750
2006-01-06,13700.000000,13760.000000,13580.000000,13680.000000,10158.373047,17394550
2006-01-09,13900.000000,13940.000000,13660.000000,13740.000000,10202.930664,14995150
2006-01-10,13900.000000,14020.000000,13760.000000,14020.000000,10410.848633,23642650
2006-01-11,13860.000000,13960.000000,13580.000000,13680.000000,10158.373047,17463600
2006-01-12,13680.000000,13840.000000,13620.000000,13720.000000,10188.076172,20117150
2006-01-13,13540.000000,13880.000000,13360.000000,13840.000000,10277.185547,23698600
2006-01-16,14000.000000,14140.000000,13920.000000,14120.000000,10485.106445,19141550
2006-01-17,14140.000000,14420.000000,13940.000000,13940.000000,10351.441406,21328900
2006-01-18,13700.000000,13780.000000,13460.000000,13600.000000,10098.967773,30346800
2006-01-19,13640.000000,13900.000000,13600.000000,13800.000000,10247.485352,19527000
2006-01-20,14040.000000,14160.000000,13700.000000,13740.000000,10202.930664,23040500
2006-01-23,13540.000000,13900.000000,13420.000000,13700.000000,10173.228516,26815250
2006-01-24,13660.000000,14000.000000,13600.000000,13940.000000,10351.441406,29027200
2006-01-25,14180.000000,14400.000000,14100.000000,14220.000000,10559.365234,29240350
2006-01-26,14280.000000,14360.000000,14100.000000,14340.000000,10648.469727,18556250
2006-01-27,14400.000000,14480.000000,14260.000000,14400.000000,10693.023438,15678300
2006-01-31,14460.000000,14820.000000,14380.000000,14800.000000,10990.052734,22323350
2006-02-01,14700.000000,14860.000000,14460.000000,14580.000000,10826.688477,22008350
2006-02-02,14760.000000,14780.000000,14400.000000,14500.000000,10767.283203,19091550
2006-02-03,14360.000000,14360.000000,14040.000000,14080.000000,10455.400391,22207700
2006-02-06,14000.000000,14120.000000,13860.000000,14120.000000,10485.106445,21292250
2006-02-07,14180.000000,14600.000000,14120.000000,14120.000000,10485.106445,16585550
2006-02-08,14000.000000,14180.000000,13700.000000,13820.000000,10262.335938,19114600
2006-02-09,13920.000000,13940.000000,13740.000000,13860.000000,10292.038086,18383250
2006-02-10,13840.000000,13920.000000,13580.000000,13740.000000,10202.930664,21849750
2006-02-13,13720.000000,13740.000000,13360.000000,13500.000000,10024.714844,24189900
2006-02-14,13400.000000,13540.000000,13260.000000,13460.000000,9995.010742,25982850
2006-02-15,13560.000000,13560.000000,13080.000000,13080.000000,9712.833984,33419850
2006-02-16,13020.000000,13140.000000,12920.000000,13140.000000,9757.385742,24749200
2006-02-17,13220.000000,13480.000000,13200.000000,13460.000000,9995.010742,21790650
2006-02-20,13360.000000,13680.000000,13340.000000,13660.000000,10143.525391,16332050
2006-02-21,13640.000000,13660.000000,13400.000000,13460.000000,9995.010742,17356300
2006-02-22,13380.000000,13580.000000,13260.000000,13400.000000,9950.454102,24953700
2006-02-23,13420.000000,13680.000000,13420.000000,13620.000000,10113.822266,16389950
2006-02-24,13560.000000,13640.000000,13500.000000,13540.000000,10054.412109,14116450
2006-02-27,13560.000000,13820.000000,13540.000000,13820.000000,10262.335938,11793500
2006-02-28,13880.000000,13960.000000,13660.000000,13740.000000,10202.930664,12647050
2006-03-02,13920.000000,14000.000000,13680.000000,13860.000000,10292.038086,15105700
2006-03-03,13640.000000,13680.000000,13000.000000,13080.000000,9712.833984,37932400
2006-03-06,13120.000000,13160.000000,12980.000000,13160.000000,9772.235352,22717900
2006-03-07,13000.000000,13040.000000,12540.000000,12600.000000,9356.399414,39482000
2006-03-08,12300.000000,12520.000000,12160.000000,12460.000000,9252.438477,49381050
2006-03-09,12320.000000,12580.000000,12220.000000,12360.000000,9178.180664,38599000
2006-03-10,12280.000000,12640.000000,12280.000000,12440.000000,9237.583008,28422100
2006-03-13,12580.000000,12640.000000,12480.000000,12640.000000,9386.100586,19012200
2006-03-14,12560.000000,12640.000000,12380.000000,12480.000000,9267.291016,17767050
2006-03-15,12580.000000,12740.000000,12560.000000,12600.000000,9356.399414,19438500
2006-03-16,12740.000000,12820.000000,12620.000000,12640.000000,9386.100586,14018000
2006-03-17,12580.000000,12800.000000,12440.000000,12740.000000,9460.358398,13567500
2006-03-20,12780.000000,12800.000000,12560.000000,12780.000000,9490.063477,9950600
2006-03-21,12760.000000,12800.000000,12600.000000,12680.000000,9415.802734,11453100
2006-03-22,12500.000000,12540.000000,12180.000000,12280.000000,9118.775391,30051700
2006-03-23,12280.000000,12380.000000,12080.000000,12160.000000,9029.667969,25534150
2006-03-24,12160.000000,12240.000000,12100.000000,12180.000000,9044.518555,17171750
2006-03-27,12100.000000,12580.000000,12100.000000,12500.000000,9282.139648,19508950
2006-03-28,12320.000000,12600.000000,12320.000000,12560.000000,9326.694336,15167900
2006-03-29,12420.000000,12520.000000,12300.000000,12520.000000,9296.994141,15189400
2006-03-30,12640.000000,12680.000000,12360.000000,12460.000000,9252.438477,14663350
2006-03-31,12400.000000,12600.000000,12360.000000,12600.000000,9356.399414,20635450
2006-04-03,12720.000000,12960.000000,12640.000000,12880.000000,9564.317383,20549650
2006-04-04,12920.000000,13120.000000,12860.000000,13060.000000,9697.980469,19369350
2006-04-05,13100.000000,13220.000000,12900.000000,12980.000000,9638.574219,12634700
2006-04-06,13180.000000,13320.000000,13060.000000,13160.000000,9772.235352,22420200
2006-04-07,13160.000000,13200.000000,12960.000000,13080.000000,9712.833984,17596300
2006-04-10,12900.000000,12980.000000,12740.000000,12840.000000,9534.617188,20369150
2006-04-11,12740.000000,12800.000000,12520.000000,12700.000000,9430.655273,15767900
2006-04-12,12640.000000,12660.000000,12520.000000,12600.000000,9356.399414,12271800
2006-04-13,12520.000000,12760.000000,12500.000000,12740.000000,9460.358398,21813050
2006-04-14,12760.000000,13280.000000,12700.000000,13120.000000,9742.532227,32653200
2006-04-17,13200.000000,13220.000000,12900.000000,12980.000000,9638.574219,13798350
2006-04-18,12960.000000,13200.000000,12880.000000,13160.000000,9772.235352,20338250
2006-04-19,13460.000000,13500.000000,13260.000000,13300.000000,9876.194336,21183350
2006-04-20,13300.000000,13440.000000,13220.000000,13260.000000,9846.495117,17605300
2006-04-21,13400.000000,13940.000000,13340.000000,13800.000000,10247.485352,40474150
2006-04-24,13800.000000,13800.000000,13400.000000,13460.000000,9995.010742,31490750
2006-04-25,13160.000000,13440.000000,13060.000000,13200.000000,9801.943359,28671400
2006-04-26,13200.000000,13360.000000,13080.000000,13360.000000,9920.751953,22000500
2006-04-27,13360.000000,13400.000000,13160.000000,13280.000000,9861.344727,19383250
